,0
11955,10391
11956,12798
11957,8533
11958,3668
11959,1898
11960,11554
11961,6341
11962,5145
11963,2871
11964,13795
11965,11833
11966,2773
11967,9933
11968,588
11969,3790
11970,6454
11971,10762
11972,6771
11973,2301
11974,3383
11975,12970
11976,13278
11977,11230
11978,10527
11979,13504
11980,12428
11981,12038
11982,14254
11983,1909
11984,10169
11985,5303
11986,2594
11987,1980
11988,8962
11989,11368
11990,9248
11991,793
11992,1541
11993,12842
11994,11870
11995,11986
11996,13618
11997,13193
11998,10179
11999,1602
12000,10729
12001,6772
12002,3691
12003,3628
12004,429
12005,10773
12006,6537
12007,11537
12008,4559
12009,2050
12010,5011
12011,13330
12012,7710
12013,12560
12014,5507
12015,14761
12016,2215
12017,2978
12018,3998
12019,10556
12020,12264
12021,4688
12022,10200
12023,7926
12024,1531
12025,10077
12026,15392
12027,3453
12028,7685
12029,3134
12030,13097
12031,1821
12032,10131
12033,8516
12034,2185
12035,13082
12036,6385
12037,3468
12038,8420
12039,2419
12040,10956
12041,4494
12042,3733
12043,10516
12044,8850
12045,10509
12046,6289
12047,15472
12048,4604
12049,759
12050,4880
12051,10339
12052,3802
12053,14405
12054,8872
12055,8043
12056,6121
12057,3773
12058,2086
12059,8787
12060,4288
12061,3631
12062,9664
12063,5546
12064,1261
12065,3638
12066,15510
12067,9590
12068,6848
12069,4236
12070,8768
12071,5282
12072,8752
12073,2057
12074,6614
12075,7742
12076,7551
12077,12401
12078,10417
12079,5932
12080,14620
12081,13007
12082,149
12083,2504
12084,1337
12085,8082
12086,3972
12087,13626
12088,1184
12089,6516
12090,9612
12091,453
12092,799
12093,8629
12094,12410
12095,7673
12096,8661
12097,12553
12098,12788
12099,12700
12100,13933
12101,13651
12102,2980
12103,13751
12104,1211
12105,3378
12106,6711
12107,13689
12108,8092
12109,720
12110,5417
12111,13630
12112,9459
12113,8460
12114,12705
12115,6304
12116,3573
12117,7841
12118,8458
12119,772
12120,6800
12121,6333
12122,1629
12123,5815
12124,14618
12125,8381
12126,11402
12127,4362
12128,13707
12129,13384
12130,10326
12131,11639
12132,2127
12133,1088
12134,13486
12135,7232
12136,12078
12137,8201
12138,1100
12139,14837
12140,9808
12141,8524
12142,8630
12143,13373
12144,11030
12145,5304
12146,5339
12147,695
12148,6135
12149,14557
12150,9070
12151,15456
12152,6059
12153,4633
12154,10598
12155,3233
12156,6722
12157,8645
12158,9239
12159,9258
12160,7963
12161,7187
12162,11950
12163,12631
12164,11466
12165,2874
12166,14335
12167,9483
12168,6793
12169,5101
12170,12231
12171,8416
12172,5115
12173,7300
12174,6338
12175,15508
12176,11148
12177,8374
12178,8216
12179,2765
12180,6047
12181,4561
12182,7411
12183,6296
12184,3473
12185,4139
12186,12219
12187,9805
12188,5295
12189,2545
12190,7917
12191,6573
12192,1557
12193,13786
12194,1664
12195,3754
12196,7010
12197,7954
12198,1026
12199,2937
12200,7978
12201,5594
12202,12752
12203,712
12204,10495
12205,3676
12206,1961
12207,6953
12208,7085
12209,5668
12210,15078
12211,5341
12212,10608
12213,10337
12214,1848
12215,2677
12216,5135
12217,6041
12218,14129
12219,10900
12220,3319
12221,7849
12222,82
12223,6096
12224,13936
12225,8509
12226,6710
12227,15658
12228,2274
12229,10946
12230,13848
12231,10174
12232,9439
12233,2209
12234,9988
12235,10634
12236,7285
12237,3581
12238,14590
12239,9397
12240,11331
12241,1794
12242,15348
12243,8485
12244,6478
12245,15406
12246,11221
12247,6440
12248,7495
12249,293
12250,6442
12251,11628
12252,12767
12253,2291
12254,6906
12255,8936
12256,6690
12257,10712
12258,2543
12259,13105
12260,219
12261,12604
12262,9546
12263,7966
12264,3427
12265,15263
12266,10949
12267,3222
12268,2315
12269,8948
12270,12635
12271,13317
12272,1077
12273,7267
12274,6020
12275,2350
12276,3647
12277,14695
12278,13666
12279,3678
12280,13881
12281,3396
12282,10582
12283,6139
12284,5153
12285,85
12286,11272
12287,8766
12288,10741
12289,4260
12290,10356
12291,1329
12292,15364
12293,15546
12294,9018
12295,10404
12296,7795
12297,14676
12298,14122
12299,12505
12300,157
12301,14987
12302,3297
12303,7348
12304,11682
12305,8391
12306,13081
12307,3097
12308,10409
12309,7996
12310,13010
12311,2387
12312,267
12313,11017
12314,8002
12315,5737
12316,9320
12317,6344
12318,4016
12319,256
12320,4583
12321,15685
12322,7357
12323,13637
12324,2672
12325,12790
12326,11263
12327,150
12328,5905
12329,5889
12330,14556
12331,8146
12332,100
12333,14759
12334,12706
12335,5186
12336,4056
12337,2530
12338,6877
12339,6214
12340,13577
12341,9232
12342,5471
12343,9420
12344,4657
12345,6279
12346,3888
12347,9353
12348,2928
12349,12561
12350,9558
12351,4961
12352,6303
12353,5693
12354,1326
12355,15303
12356,12501
12357,2186
12358,4784
12359,14968
12360,14600
12361,2741
12362,3185
12363,6441
12364,14760
12365,12833
12366,5084
12367,6683
12368,2005
12369,1176
12370,6149
12371,10488
12372,6871
12373,11453
12374,758
12375,8031
12376,15460
12377,15022
12378,935
12379,1318
12380,4472
12381,14834
12382,2730
12383,3423
12384,12318
12385,15048
12386,13245
12387,15329
12388,6226
12389,4122
12390,9425
12391,2810
12392,15195
12393,15020
12394,10754
12395,6653
12396,10177
12397,13553
12398,4221
12399,7787
12400,5866
12401,7340
12402,9008
12403,5435
12404,7645
12405,9917
12406,13441
12407,9702
12408,870
12409,1122
12410,11240
12411,12162
12412,2131
12413,10538
12414,1967
12415,12254
12416,5398
12417,9759
12418,729
12419,8764
12420,2404
12421,8280
12422,8594
12423,8763
12424,11909
12425,13164
12426,10349
12427,5239
12428,9385
12429,2220
12430,6190
12431,13900
12432,6546
12433,15233
12434,10124
12435,10066
12436,6015
12437,6975
12438,9706
12439,2522
12440,15328
12441,1101
12442,4250
12443,7716
12444,3914
12445,3851
12446,15496
12447,13040
12448,10025
12449,9764
12450,1315
12451,6354
12452,2046
12453,11907
12454,10467
12455,9349
12456,11982
12457,11211
12458,6702
12459,10925
12460,14990
12461,2219
12462,3801
12463,9785
12464,14290
12465,8314
12466,14750
12467,2539
12468,10511
12469,6963
12470,14631
12471,8993
12472,3632
12473,9527
12474,11006
12475,4996
12476,13292
12477,4737
12478,1655
12479,4181
12480,10000
12481,8000
12482,15142
12483,1061
12484,11811
12485,15588
12486,9763
12487,11826
12488,9583
12489,6069
12490,7182
12491,5438
12492,8916
12493,3062
12494,13677
12495,2519
12496,1197
12497,9273
12498,3899
12499,4636
12500,14517
12501,11369
12502,14949
12503,310
12504,12883
12505,7879
12506,15653
12507,3248
12508,7786
12509,3108
12510,8719
12511,6606
12512,11927
12513,4495
12514,10137
12515,350
12516,4659
12517,1951
12518,12775
12519,1772
12520,12699
12521,5352
12522,7131
12523,8396
12524,14164
12525,12862
12526,11755
12527,13896
12528,3831
12529,7059
12530,5015
12531,9080
12532,2784
12533,15515
12534,3509
12535,9508
12536,14023
12537,10735
12538,12299
12539,12354
12540,10047
12541,10544
12542,4908
12543,13513
12544,4195
12545,14555
12546,3375
12547,9788
12548,14460
12549,9065
12550,6477
12551,3377
12552,3031
12553,9409
12554,3203
12555,8320
12556,5652
12557,5682
12558,7361
12559,12
12560,13436
12561,13255
12562,1376
12563,8275
12564,15410
12565,8969
12566,14243
12567,9315
12568,14543
12569,6912
12570,368
12571,3813
12572,12400
12573,3662
12574,13483
12575,5078
12576,10649
12577,12726
12578,1572
12579,5666
12580,15444
12581,5575
12582,3017
12583,1594
12584,13635
12585,13578
12586,14314
12587,3722
12588,11468
12589,9198
12590,6615
12591,2642
12592,13072
12593,12357
12594,11714
12595,10120
12596,7982
12597,2456
12598,7897
12599,2882
12600,14689
12601,5386
12602,14894
12603,13832
12604,12174
12605,5855
12606,12374
12607,5683
12608,4715
12609,7247
12610,6957
12611,10162
12612,4070
12613,111
12614,9573
12615,11112
12616,5143
12617,4489
12618,713
12619,9270
12620,1301
12621,4358
12622,11855
12623,6360
12624,15686
12625,1451
12626,1094
12627,1543
12628,10555
12629,1103
12630,6040
12631,661
12632,6661
12633,10690
12634,4655
12635,3440
12636,8166
12637,7560
12638,9566
12639,15468
12640,11842
12641,2936
12642,4746
12643,11313
12644,8507
12645,10533
12646,8995
12647,9150
12648,2108
12649,13194
12650,12319
12651,1869
12652,12495
12653,5283
12654,10086
12655,9402
12656,8037
12657,4959
12658,10736
12659,12779
12660,3626
12661,6868
12662,9367
12663,12995
12664,9394
12665,13158
12666,8343
12667,11536
12668,10962
12669,1911
12670,13879
12671,2279
12672,2574
12673,3479
12674,13403
12675,4010
12676,11559
12677,7113
12678,9977
12679,1701
12680,13349
12681,1330
12682,11075
12683,8405
12684,5817
12685,12973
12686,2125
12687,8076
12688,8922
12689,15623
12690,1167
12691,14889
12692,13754
12693,2191
12694,428
12695,126
12696,6160
12697,9606
12698,10618
12699,5397
12700,5108
12701,3293
12702,4839
12703,3819
12704,10092
12705,13425
12706,2966
12707,9312
12708,3868
12709,15361
12710,7749
12711,7013
12712,11994
12713,3540
12714,5645
12715,5953
12716,14596
12717,526
12718,2941
12719,13645
12720,171
12721,2234
12722,7362
12723,2180
12724,2659
12725,1078
12726,6946
12727,14559
12728,8482
12729,14923
12730,11698
12731,7679
12732,11385
12733,10341
12734,6353
12735,15197
12736,11633
12737,7175
12738,5027
12739,11451
12740,6206
12741,14091
12742,9902
12743,914
12744,5809
12745,621
12746,7236
12747,2610
12748,3918
12749,204
12750,5954
12751,8890
12752,7436
12753,10207
12754,238
12755,3672
12756,1727
12757,10708
12758,10934
12759,2256
12760,4531
12761,14425
12762,10952
12763,5235
12764,5991
12765,2346
12766,6988
12767,11949
12768,5132
12769,13953
12770,3052
12771,389
12772,7455
12773,6708
12774,8761
12775,13694
12776,8366
12777,11591
12778,1819
12779,3104
12780,14311
12781,5714
12782,12829
12783,5919
12784,5555
12785,7137
12786,13870
12787,10652
12788,4478
12789,1393
12790,5628
12791,3100
12792,6032
12793,8424
12794,14891
12795,13125
12796,10455
12797,6414
12798,2319
12799,15440
12800,10215
12801,5806
12802,8377
12803,5010
12804,9707
12805,11922
12806,1469
12807,5563
12808,8854
12809,4252
12810,7060
12811,4093
12812,11762
12813,6866
12814,13293
12815,14270
12816,12667
12817,11058
12818,8393
12819,15162
12820,1415
12821,3246
12822,11254
12823,10933
12824,6855
12825,13532
12826,15152
12827,9790
12828,3729
12829,3414
12830,11718
12831,1363
12832,3114
12833,1533
12834,2684
12835,13162
12836,9381
12837,1250
12838,14375
12839,5515
12840,1822
12841,9433
12842,8029
12843,2624
12844,1390
12845,6557
12846,15438
12847,553
12848,14591
12849,7979
12850,1696
12851,7659
12852,10021
12853,8773
12854,2892
12855,9069
12856,1207
12857,573
12858,14463
12859,445
12860,4044
12861,805
12862,11721
12863,4243
12864,6263
12865,15128
12866,5747
12867,89
12868,14743
12869,4050
12870,12563
12871,8020
12872,7681
12873,8206
12874,12425
12875,3462
12876,15559
12877,14028
12878,574
12879,3833
12880,3938
12881,5190
12882,6130
12883,6164
12884,5334
12885,6973
12886,4899
12887,5528
12888,9705
12889,15557
12890,718
12891,9321
12892,12247
12893,9482
12894,10421
12895,4268
12896,2101
12897,7470
12898,11606
12899,10785
12900,11552
12901,7606
12902,10682
12903,13257
12904,2998
12905,3712
12906,14674
12907,12304
12908,5807
12909,14611
12910,9289
12911,5647
12912,3110
12913,15106
12914,5163
12915,10246
12916,13946
12917,9709
12918,8579
12919,1296
12920,11074
12921,6323
12922,183
12923,3199
12924,5160
12925,11124
12926,5726
12927,9509
12928,10415
12929,14838
12930,5335
12931,14932
12932,7124
12933,14812
12934,5224
12935,13149
12936,7271
12937,4330
12938,2975
12939,5192
12940,1714
12941,4258
12942,3128
12943,12312
12944,6519
12945,4042
12946,11760
12947,9484
12948,5222
12949,9333
12950,9574
12951,9418
12952,1755
12953,12650
12954,11492
12955,5191
12956,8527
12957,5519
12958,1750
12959,4614
12960,2581
12961,4660
12962,9288
12963,8284
12964,14301
12965,6343
12966,12166
12967,7973
12968,6215
12969,4850
12970,12994
12971,6250
12972,6539
12973,9197
12974,9951
12975,13350
12976,13482
12977,12431
12978,2880
12979,9148
12980,1981
12981,12886
12982,9149
12983,6033
12984,9157
12985,8621
12986,6462
12987,9580
12988,5363
12989,15125
12990,6384
12991,7869
12992,5738
12993,12164
12994,14828
12995,11441
12996,8199
12997,1331
12998,663
12999,14205
13000,12869
13001,3228
13002,1842
13003,11094
13004,5978
13005,4752
13006,7826
13007,3450
13008,7864
13009,14283
13010,12472
13011,13659
13012,63
13013,15215
13014,10413
13015,9077
13016,4052
13017,9884
13018,7290
13019,2707
13020,13392
13021,1270
13022,7941
13023,8866
13024,9256
13025,10212
13026,4610
13027,9841
13028,11801
13029,286
13030,11511
13031,209
13032,10258
13033,3139
13034,11168
13035,10049
13036,2363
13037,664
13038,2378
13039,10974
13040,2421
13041,13996
13042,8926
13043,5298
13044,845
13045,10794
13046,2238
13047,7772
13048,8669
13049,8304
13050,3155
13051,15298
13052,12685
13053,8104
13054,827
13055,247
13056,14733
13057,2958
13058,14781
13059,3424
13060,4029
13061,12938
13062,2916
13063,9539
13064,9569
13065,1742
13066,13249
13067,6471
13068,15742
13069,4528
13070,14713
13071,9577
13072,263
13073,12562
13074,8703
13075,10758
13076,6632
13077,2738
13078,13011
13079,15299
13080,2100
13081,14980
13082,2232
13083,15242
13084,12278
13085,12521
13086,13985
13087,6983
13088,380
13089,14277
13090,2373
13091,13057
13092,8446
13093,9610
13094,1865
13095,4063
13096,3174
13097,15217
13098,1679
13099,1441
13100,394
13101,9878
13102,5834
13103,10508
13104,3403
13105,6270
13106,3531
13107,10032
13108,10680
13109,3561
13110,11506
13111,4030
13112,14071
13113,153
13114,11449
13115,8177
13116,11472
13117,13248
13118,5576
13119,12937
13120,443
13121,12487
13122,3348
13123,8345
13124,14683
13125,9561
13126,2343
13127,2105
13128,5572
13129,4117
13130,3208
13131,4333
13132,3269
13133,14000
13134,9369
13135,2809
13136,5640
13137,14216
13138,11742
13139,12670
13140,11863
13141,1534
13142,11543
13143,12544
13144,354
13145,10105
13146,8378
13147,3644
13148,13869
13149,439
13150,8401
13151,7222
13152,4445
13153,4491
13154,912
13155,6408
13156,6277
13157,11764
13158,382
13159,1217
13160,502
13161,10912
13162,7516
13163,14688
13164,6362
13165,11187
13166,13247
13167,7845
13168,1823
13169,10960
13170,266
13171,7868
13172,15037
13173,15270
13174,7554
13175,7933
13176,10084
13177,11200
13178,2822
13179,2056
13180,8900
13181,3761
13182,15400
13183,6616
13184,1076
13185,14890
13186,6621
13187,1045
13188,4326
13189,9058
13190,1152
13191,2922
13192,3341
13193,13554
13194,6925
13195,2166
13196,3301
13197,7813
13198,7549
13199,5330
13200,9944
13201,1190
13202,15482
13203,10932
13204,13686
13205,5022
13206,647
13207,3035
13208,1007
13209,4071
13210,5611
13211,3071
13212,4901
13213,9029
13214,10823
13215,6365
13216,10198
13217,9202
13218,10443
13219,2775
13220,5644
13221,5753
13222,13141
13223,2500
13224,8026
13225,9260
13226,3965
13227,1070
13228,1698
13229,15296
13230,9687
13231,7814
13232,9295
13233,6990
13234,760
13235,6044
13236,5994
13237,5202
13238,11871
13239,1213
13240,4064
13241,13610
13242,10494
13243,3991
13244,2288
13245,6245
13246,12988
13247,11683
13248,2723
13249,1067
13250,4927
13251,10498
13252,8754
13253,10621
13254,14687
13255,2146
13256,8779
13257,6031
13258,6013
13259,5375
13260,666
13261,12189
13262,8191
13263,12734
13264,3613
13265,11146
13266,7243
13267,3099
13268,6388
13269,10655
13270,7110
13271,12517
13272,6716
13273,6550
13274,7587
13275,3169
13276,12832
13277,4800
13278,10363
13279,8538
13280,4238
13281,12606
13282,12799
13283,8083
13284,13739
13285,4834
13286,10627
13287,737
13288,7004
13289,4918
13290,15421
13291,23
13292,9791
13293,6902
13294,6815
13295,7374
13296,13995
13297,636
13298,1817
13299,9867
13300,8840
13301,8065
13302,3125
13303,11526
13304,12893
13305,12766
13306,3282
13307,446
13308,2451
13309,10700
13310,1074
13311,7812
13312,1724
13313,12461
13314,12116
13315,7512
13316,10975
13317,854
13318,531
13319,5487
13320,11330
13321,5329
13322,1044
13323,11434
13324,12627
13325,14967
13326,12010
13327,3362
13328,3696
13329,12013
13330,12272
13331,5538
13332,7815
13333,14645
13334,13329
13335,4486
13336,7794
13337,4922
13338,4849
13339,6258
13340,11045
13341,11960
13342,2868
13343,7009
13344,15558
13345,7796
13346,12261
13347,6122
13348,8145
13349,10860
13350,6757
13351,12136
13352,4130
13353,6366
13354,728
13355,10403
13356,11951
13357,1681
13358,5723
13359,8461
13360,6024
13361,1576
13362,2772
13363,13617
13364,14670
13365,703
13366,3237
13367,3737
13368,12235
13369,13873
13370,10658
13371,14574
13372,6903
13373,10024
13374,9688
13375,8967
13376,15230
13377,8836
13378,9071
13379,15630
13380,7539
13381,13615
13382,11161
13383,9761
13384,12117
13385,12764
13386,4241
13387,15085
13388,13719
13389,5630
13390,12857
13391,11882
13392,5045
13393,12232
13394,2049
13395,13102
13396,3679
13397,2027
13398,4102
13399,13351
13400,13842
13401,2468
13402,13414
13403,8910
13404,14493
13405,10551
13406,14417
13407,3431
13408,7217
13409,807
13410,7128
13411,9132
13412,5785
13413,3197
13414,13099
13415,12636
13416,6609
13417,7602
13418,9357
13419,2470
13420,4665
13421,5820
13422,8714
13423,12058
13424,15082
13425,28
13426,4905
13427,7023
13428,936
13429,9854
13430,15638
13431,11456
13432,13776
13433,13991
13434,5968
13435,15057
13436,6017
13437,11887
13438,98
13439,12259
13440,3087
13441,13841
13442,2909
13443,8415
13444,6927
13445,2299
13446,4645
13447,11068
13448,5175
13449,6235
13450,14472
13451,3223
13452,7832
13453,14846
13454,6960
13455,2372
13456,12287
13457,12629
13458,673
13459,1385
13460,12513
13461,9024
13462,1763
13463,6905
13464,12876
13465,1581
13466,13398
13467,12907
13468,2495
13469,5365
13470,2999
13471,10674
13472,10619
13473,3443
13474,4293
13475,15619
13476,13498
13477,9958
13478,5121
13479,10352
13480,14505
13481,10989
13482,698
13483,10210
13484,8676
13485,9691
13486,15036
13487,12056
13488,2621
13489,1389
13490,6260
13491,5173
13492,1704
13493,1481
13494,4814
13495,14951
13496,7268
13497,967
13498,6
13499,9729
13500,10642
13501,1832
13502,15216
13503,500
13504,32
13505,13687
13506,12016
13507,843
13508,9182
13509,12740
13510,8906
13511,1863
13512,4548
13513,11502
13514,1305
13515,1753
13516,3553
13517,1905
13518,10362
13519,365
13520,3334
13521,1
13522,8001
13523,6985
13524,9308
13525,1198
13526,11890
13527,6460
13528,2341
13529,9617
13530,14487
13531,9034
13532,2128
13533,2080
13534,8129
13535,654
13536,15691
13537,5443
13538,15726
13539,11424
13540,990
13541,9540
13542,14943
13543,9650
13544,15321
13545,7213
13546,1529
13547,12749
13548,4870
13549,15724
13550,13443
13551,14928
13552,2536
13553,1657
13554,3106
13555,10714
13556,4487
13557,11450
13558,14768
13559,10604
13560,8382
13561,9159
13562,3635
13563,1693
13564,11898
13565,3048
13566,10991
13567,12068
13568,78
13569,4520
13570,9865
13571,9325
13572,1974
13573,15662
13574,5559
13575,12192
13576,2797
13577,1669
13578,13150
13579,4823
13580,5021
13581,8159
13582,10940
13583,14529
13584,2355
13585,5911
13586,11928
13587,12222
13588,11095
13589,12391
13590,4623
13591,10245
13592,14842
13593,15393
13594,11286
13595,9657
13596,2210
13597,2820
13598,14361
13599,3391
13600,3862
13601,1630
13602,11652
13603,3080
13604,10830
13605,9955
13606,147
13607,9053
13608,3516
13609,14329
13610,12870
13611,9019
13612,7807
13613,3940
13614,5831
13615,12358
13616,6350
13617,13035
13618,3280
13619,3775
13620,3044
13621,5481
13622,358
13623,11228
13624,7923
13625,3490
13626,14326
13627,6825
13628,9464
13629,5083
13630,15528
13631,10867
13632,212
13633,10930
13634,4579
13635,1904
13636,328
13637,14210
13638,5545
13639,5963
13640,4848
13641,11085
13642,1988
13643,13601
13644,4804
13645,15506
13646,9622
13647,7728
13648,13931
13649,1736
13650,10371
13651,9652
13652,14513
13653,625
13654,4373
13655,12251
13656,10622
13657,11363
13658,1053
13659,7226
13660,13926
13661,3622
13662,14498
13663,14719
13664,3163
13665,5617
13666,8096
13667,740
13668,9230
13669,3895
13670,1344
13671,5641
13672,14049
13673,10575
13674,422
13675,6986
13676,2261
13677,4291
13678,12615
13679,9075
13680,9275
13681,5709
13682,5002
13683,15634
13684,2791
13685,7162
13686,13767
13687,10633
13688,7355
13689,1412
13690,13074
13691,3405
13692,4209
13693,4098
13694,559
13695,12450
13696,4444
13697,3755
13698,10374
13699,9605
13700,578
13701,5569
13702,7296
13703,8044
13704,12133
13705,13990
13706,1436
13707,13874
13708,2603
13709,14580
13710,13864
13711,4717
13712,7337
13713,1015
13714,11381
13715,9973
13716,15452
13717,5661
13718,6448
13719,3740
13720,7001
13721,2637
13722,3955
13723,12765
13724,6401
13725,4808
13726,7603
13727,7306
13728,686
13729,10107
13730,14677
13731,15502
13732,4033
13733,11675
13734,5548
13735,3441
13736,10704
13737,8648
13738,2863
13739,337
13740,1923
13741,11366
13742,15589
13743,12570
13744,2935
13745,5413
13746,7049
13747,10346
13748,7952
13749,3812
13750,8935
13751,12904
13752,10507
13753,6595
13754,3861
13755,14560
13756,14009
13757,8732
13758,12784
13759,11664
13760,4121
13761,13702
13762,13206
13763,12474
13764,6982
13765,11568
13766,7224
13767,14484
13768,622
13769,4049
13770,513
13771,9623
13772,11499
13773,3777
13774,11878
13775,15355
13776,3397
13777,13973
13778,4206
13779,794
13780,1549
13781,14941
13782,3948
13783,10678
13784,1153
13785,8016
13786,1126
13787,6436
13788,3627
13789,10470
13790,2480
13791,69
13792,567
13793,3489
13794,7891
13795,14863
13796,474
13797,14886
13798,9873
13799,2726
13800,6770
13801,3454
13802,6145
13803,9952
13804,7943
13805,6650
13806,9438
13807,2848
13808,15253
13809,9156
13810,4994
13811,9719
13812,14227
13813,4797
13814,12335
13815,15490
13816,10016
13817,8986
13818,10895
13819,1417
13820,7878
13821,504
13822,9276
13823,1779
13824,3735
13825,10530
13826,4943
13827,5605
13828,6412
13829,8285
13830,1367
13831,12009
13832,8880
13833,4971
13834,3465
13835,1933
13836,6678
13837,7677
13838,1391
13839,7388
13840,7914
13841,4272
13842,6638
13843,4025
13844,13598
13845,8335
13846,4245
13847,1855
13848,12838
13849,722
13850,14779
13851,2306
13852,10880
13853,15656
13854,9769
13855,8613
13856,1302
13857,14816
13858,4962
13859,6814
13860,10355
13861,12528
13862,2330
13863,7617
13864,14073
13865,14067
13866,4830
13867,10963
13868,11102
13869,3051
13870,7469
13871,15550
13872,842
13873,8598
13874,13636
13875,2902
13876,10672
13877,11409
13878,2062
13879,5318
13880,4185
13881,13772
13882,9751
13883,14533
13884,12479
13885,9514
13886,5024
13887,7223
13888,4066
13889,5901
13890,14866
13891,11007
13892,7308
13893,370
13894,1851
13895,6658
13896,14669
13897,10262
13898,6012
13899,10784
13900,1260
13901,6470
13902,4697
13903,7984
13904,4964
13905,2879
13906,14379
13907,12150
13908,5444
13909,2691
13910,2829
13911,14905
13912,12571
13913,4446
13914,1881
13915,1805
13916,12257
13917,11542
13918,1056
13919,8686
13920,1636
13921,14197
13922,11665
13923,10977
13924,2817
13925,4624
13926,5925
13927,10937
13928,7764
13929,6101
13930,2674
13931,13377
13932,4009
13933,259
13934,470
13935,10248
13936,15629
13937,10919
13938,2192
13939,8426
13940,4380
13941,187
13942,5448
13943,5653
13944,6727
13945,999
13946,10482
13947,7280
13948,1098
13949,3671
13950,11223
13951,582
13952,14051
13953,1267
13954,9445
13955,4810
13956,15553
13957,6812
13958,9896
13959,11758
13960,14319
13961,12339
13962,12703
13963,15313
13964,14393
13965,5102
13966,4593
13967,7570
13968,12922
13969,8028
13970,468
13971,4681
13972,3129
13973,15696
13974,4743
13975,7529
13976,5320
13977,6307
13978,3706
13979,1725
13980,13819
13981,8971
13982,3103
13983,5006
13984,8150
13985,8176
13986,1226
13987,3094
13988,5199
13989,4587
13990,3758
13991,1470
13992,4035
13993,10984
13994,15723
13995,7987
13996,7286
13997,14970
13998,6162
13999,6209
14000,9336
14001,9371
14002,5001
14003,7379
14004,3119
14005,13356
14006,15540
14007,12830
14008,8901
14009,14539
14010,4359
14011,916
14012,15602
14013,8929
14014,8172
14015,1463
14016,1599
14017,12759
14018,8093
14019,8528
14020,13033
14021,15088
14022,15445
14023,9833
14024,783
14025,12608
14026,9992
14027,13287
14028,3400
14029,10725
14030,13038
14031,4190
14032,7911
14033,11777
14034,441
14035,6306
14036,5110
14037,5213
14038,6438
14039,13678
14040,15157
14041,8708
14042,3577
14043,10206
14044,11904
14045,2132
14046,4776
14047,7991
14048,4140
14049,12415
14050,1583
14051,3299
14052,15544
14053,13123
14054,7034
14055,4175
14056,13152
14057,9056
14058,14530
14059,1537
14060,3823
14061,4227
14062,2979
14063,7399
14064,2665
14065,11804
14066,14382
14067,227
14068,1986
14069,9620
14070,12554
14071,9398
14072,1477
14073,5196
14074,9718
14075,11817
14076,12191
14077,1840
14078,15433
14079,10647
14080,9578
14081,11767
14082,249
14083,9742
14084,14490
14085,7000
14086,5774
14087,12591
14088,14190
14089,14158
14090,14296
14091,4276
14092,8061
14093,13970
14094,11710
14095,13966
14096,9009
14097,13367
14098,6900
14099,5847
14100,1530
14101,2187
14102,144
14103,8972
14104,3306
14105,9389
14106,9750
14107,11527
14108,2643
14109,8149
14110,8057
14111,7408
14112,10484
14113,3290
14114,3359
14115,9862
14116,9344
14117,7733
14118,9026
14119,4679
14120,75
14121,5517
14122,3870
14123,12939
14124,14354
14125,2622
14126,572
14127,3410
14128,15501
14129,10306
14130,15287
14131,3960
14132,13913
14133,744
14134,11044
14135,828
14136,14118
14137,1954
14138,11479
14139,14486
14140,3688
14141,8124
14142,11051
14143,13449
14144,14737
14145,10985
14146,8725
14147,9941
14148,4469
14149,14984
14150,8371
14151,1787
14152,12755
14153,13022
14154,7847
14155,5680
14156,8577
14157,13214
14158,7798
14159,8712
14160,6919
14161,1345
14162,7266
14163,12943
14164,7344
14165,1292
14166,6422
14167,6994
14168,2578
14169,11610
14170,12709
14171,4816
14172,2560
14173,7842
14174,12145
14175,13538
14176,3896
14177,4310
14178,5860
14179,12384
14180,9217
14181,3995
14182,5904
14183,9834
14184,3996
14185,162
14186,11659
14187,12325
14188,11851
14189,5960
14190,7761
14191,5779
14192,15407
14193,3137
14194,12680
14195,10596
14196,11134
14197,2780
14198,6029
14199,14061
14200,6467
14201,12771
14202,14521
14203,405
14204,6170
14205,7142
14206,9139
14207,7444
14208,1343
14209,338
14210,14209
14211,13647
14212,5261
14213,39
14214,2911
14215,12209
14216,13625
14217,15574
14218,15247
14219,12762
14220,6721
14221,2824
14222,15511
14223,10670
14224,1523
14225,8805
14226,3749
14227,10265
14228,8974
14229,8841
14230,490
14231,10851
14232,9100
14233,15386
14234,9106
14235,11346
14236,1104
14237,2332
14238,299
14239,1687
14240,8642
14241,15169
14242,5170
14243,5997
14244,8558
14245,12190
14246,67
14247,14455
14248,8536
14249,9098
14250,14074
14251,54
14252,6944
14253,1279
14254,6834
14255,5907
14256,14050
14257,4328
14258,6758
14259,4453
14260,15385
14261,13749
14262,14545
14263,996
14264,6845
14265,3458
14266,13897
14267,9010
14268,13017
14269,12827
14270,12321
14271,13904
14272,6888
14273,1994
14274,15624
14275,5232
14276,4648
14277,15072
14278,10042
14279,5319
14280,12485
14281,2620
14282,2756
14283,25
14284,11139
14285,12721
14286,4092
14287,10398
14288,2593
14289,11884
14290,6171
14291,14628
14292,9185
14293,9114
14294,7820
14295,1637
14296,13308
14297,12630
14298,15124
14299,3994
14300,5409
14301,2379
14302,10609
14303,4879
14304,5056
14305,5727
14306,10825
14307,812
14308,9685
14309,15079
14310,11278
